name,code,weight
17019,TEST-17019,34
17020,TEST-17020,25
17021,TEST-17021,72
17022,TEST-17022,49
17023,TEST-17023,14
17024,TEST-17024,66
17025,TEST-17025,34
17026,TEST-17026,65
17027,TEST-17027,41
17028,TEST-17028,18
17029,TEST-17029,21
17030,TEST-17030,58
17031,TEST-17031,89
17032,TEST-17032,67
17033,TEST-17033,73
17034,TEST-17034,25
17035,TEST-17035,24
17036,TEST-17036,20
17037,TEST-17037,23
17038,TEST-17038,36
17039,TEST-17039,92
17040,TEST-17040,29
17041,TEST-17041,94
17042,TEST-17042,38
17043,TEST-17043,9
17044,TEST-17044,61
17045,TEST-17045,85
17046,TEST-17046,97
17047,TEST-17047,98
17048,TEST-17048,62
17049,TEST-17049,37
17050,TEST-17050,77
17051,TEST-17051,41
17052,TEST-17052,57
17053,TEST-17053,62
17054,TEST-17054,68
17055,TEST-17055,91
17056,TEST-17056,24
17057,TEST-17057,56
17058,TEST-17058,70
17059,TEST-17059,86
17060,TEST-17060,88
17061,TEST-17061,30
17062,TEST-17062,93
17063,TEST-17063,60
17064,TEST-17064,81
17065,TEST-17065,73
17066,TEST-17066,94
17067,TEST-17067,16
17068,TEST-17068,38
17069,TEST-17069,54
17070,TEST-17070,58
17071,TEST-17071,57
17072,TEST-17072,94
17073,TEST-17073,22
17074,TEST-17074,36
17075,TEST-17075,89
17076,TEST-17076,62
17077,TEST-17077,47
17078,TEST-17078,74
17079,TEST-17079,63
17080,TEST-17080,42
17081,TEST-17081,85
17082,TEST-17082,21
17083,TEST-17083,68
17084,TEST-17084,22
17085,TEST-17085,81
17086,TEST-17086,38
17087,TEST-17087,19
17088,TEST-17088,42
17089,TEST-17089,66
17090,TEST-17090,92
17091,TEST-17091,13
17092,TEST-17092,99
17093,TEST-17093,30
17094,TEST-17094,80
17095,TEST-17095,76
17096,TEST-17096,86
17097,TEST-17097,17
17098,TEST-17098,30
17099,TEST-17099,60
17100,TEST-17100,93
17101,TEST-17101,97
17102,TEST-17102,45
17103,TEST-17103,61
17104,TEST-17104,64
17105,TEST-17105,29
17106,TEST-17106,14
17107,TEST-17107,11
17108,TEST-17108,79
17109,TEST-17109,6
17110,TEST-17110,69
17111,TEST-17111,57
17112,TEST-17112,86
17113,TEST-17113,36
17114,TEST-17114,35
17115,TEST-17115,26
17116,TEST-17116,30
17117,TEST-17117,53
17118,TEST-17118,99
17119,TEST-17119,26
17120,TEST-17120,89
17121,TEST-17121,19
17122,TEST-17122,54
17123,TEST-17123,52
17124,TEST-17124,63
17125,TEST-17125,97
17126,TEST-17126,58
17127,TEST-17127,58
17128,TEST-17128,22
17129,TEST-17129,80
17130,TEST-17130,73
17131,TEST-17131,57
17132,TEST-17132,44
17133,TEST-17133,69
17134,TEST-17134,77
17135,TEST-17135,38
17136,TEST-17136,26
17137,TEST-17137,11
17138,TEST-17138,4
17139,TEST-17139,54
17140,TEST-17140,25
17141,TEST-17141,48
17142,TEST-17142,23
17143,TEST-17143,82
17144,TEST-17144,20
17145,TEST-17145,22
17146,TEST-17146,62
17147,TEST-17147,47
17148,TEST-17148,9
17149,TEST-17149,99
17150,TEST-17150,95
17151,TEST-17151,21
17152,TEST-17152,8
17153,TEST-17153,76
17154,TEST-17154,98
17155,TEST-17155,82
17156,TEST-17156,41
17157,TEST-17157,98
17158,TEST-17158,96
17159,TEST-17159,43
17160,TEST-17160,60
17161,TEST-17161,24
17162,TEST-17162,78
17163,TEST-17163,31
17164,TEST-17164,63
17165,TEST-17165,56
17166,TEST-17166,25
17167,TEST-17167,27
17168,TEST-17168,13
17169,TEST-17169,95
17170,TEST-17170,69
17171,TEST-17171,11
17172,TEST-17172,88
17173,TEST-17173,70
17174,TEST-17174,19
17175,TEST-17175,46
17176,TEST-17176,6
17177,TEST-17177,78
17178,TEST-17178,36
17179,TEST-17179,22
17180,TEST-17180,48
17181,TEST-17181,10
17182,TEST-17182,80
17183,TEST-17183,14
17184,TEST-17184,70
17185,TEST-17185,98
17186,TEST-17186,71
17187,TEST-17187,74
17188,TEST-17188,45
17189,TEST-17189,99
17190,TEST-17190,59
17191,TEST-17191,13
17192,TEST-17192,48
17193,TEST-17193,56
17194,TEST-17194,82
17195,TEST-17195,19
17196,TEST-17196,57
17197,TEST-17197,100
17198,TEST-17198,12
17199,TEST-17199,56
17200,TEST-17200,13
17201,TEST-17201,99
17202,TEST-17202,35
17203,TEST-17203,90
17204,TEST-17204,63
17205,TEST-17205,90
17206,TEST-17206,13
17207,TEST-17207,15
17208,TEST-17208,34
17209,TEST-17209,94
17210,TEST-17210,58
17211,TEST-17211,67
17212,TEST-17212,64
17213,TEST-17213,65
17214,TEST-17214,55
17215,TEST-17215,76
17216,TEST-17216,82
17217,TEST-17217,72
17218,TEST-17218,80
17219,TEST-17219,3
17220,TEST-17220,24
17221,TEST-17221,87
17222,TEST-17222,22
17223,TEST-17223,6
17224,TEST-17224,59
17225,TEST-17225,42
17226,TEST-17226,75
17227,TEST-17227,67
17228,TEST-17228,70
17229,TEST-17229,63
17230,TEST-17230,78
17231,TEST-17231,34
17232,TEST-17232,96
17233,TEST-17233,26
17234,TEST-17234,60
17235,TEST-17235,23
17236,TEST-17236,99
17237,TEST-17237,42
17238,TEST-17238,36
17239,TEST-17239,77
17240,TEST-17240,34
17241,TEST-17241,63
17242,TEST-17242,87
17243,TEST-17243,48
17244,TEST-17244,2
17245,TEST-17245,56
17246,TEST-17246,78
17247,TEST-17247,60
17248,TEST-17248,19
17249,TEST-17249,60
17250,TEST-17250,49
17251,TEST-17251,65
17252,TEST-17252,67
17253,TEST-17253,60
17254,TEST-17254,66
17255,TEST-17255,73
17256,TEST-17256,12
17257,TEST-17257,24
17258,TEST-17258,52
17259,TEST-17259,90
17260,TEST-17260,25
17261,TEST-17261,36
17262,TEST-17262,3
17263,TEST-17263,79
17264,TEST-17264,56
17265,TEST-17265,97
17266,TEST-17266,13
17267,TEST-17267,23
17268,TEST-17268,96
17269,TEST-17269,87
17270,TEST-17270,14
17271,TEST-17271,97
17272,TEST-17272,22
17273,TEST-17273,75
17274,TEST-17274,79
17275,TEST-17275,72
17276,TEST-17276,18
17277,TEST-17277,83
17278,TEST-17278,85
17279,TEST-17279,34
17280,TEST-17280,51
17281,TEST-17281,99
17282,TEST-17282,16
17283,TEST-17283,36
17284,TEST-17284,38
17285,TEST-17285,96
17286,TEST-17286,22
17287,TEST-17287,90
17288,TEST-17288,96
17289,TEST-17289,53
17290,TEST-17290,76
17291,TEST-17291,100
17292,TEST-17292,13
17293,TEST-17293,47
17294,TEST-17294,17
17295,TEST-17295,100
17296,TEST-17296,42
17297,TEST-17297,80
17298,TEST-17298,56
17299,TEST-17299,76
17300,TEST-17300,68
17301,TEST-17301,9
17302,TEST-17302,35
17303,TEST-17303,25
17304,TEST-17304,52
17305,TEST-17305,24
17306,TEST-17306,13
17307,TEST-17307,22
17308,TEST-17308,7
17309,TEST-17309,76
17310,TEST-17310,62
17311,TEST-17311,23
17312,TEST-17312,82
17313,TEST-17313,87
17314,TEST-17314,79
17315,TEST-17315,91
17316,TEST-17316,78
17317,TEST-17317,2
17318,TEST-17318,23
17319,TEST-17319,97
17320,TEST-17320,46
17321,TEST-17321,76
17322,TEST-17322,25
17323,TEST-17323,97
17324,TEST-17324,34
17325,TEST-17325,77
17326,TEST-17326,61
17327,TEST-17327,58
17328,TEST-17328,97
17329,TEST-17329,77
17330,TEST-17330,5
17331,TEST-17331,7
17332,TEST-17332,12
17333,TEST-17333,69
17334,TEST-17334,64
17335,TEST-17335,62
17336,TEST-17336,44
17337,TEST-17337,28
17338,TEST-17338,42
17339,TEST-17339,8
17340,TEST-17340,88
17341,TEST-17341,39
17342,TEST-17342,84
17343,TEST-17343,72
17344,TEST-17344,3
17345,TEST-17345,83
17346,TEST-17346,73
17347,TEST-17347,18
17348,TEST-17348,22
17349,TEST-17349,41
17350,TEST-17350,53
17351,TEST-17351,38
17352,TEST-17352,97
17353,TEST-17353,90
17354,TEST-17354,46
17355,TEST-17355,86
17356,TEST-17356,69
17357,TEST-17357,9
17358,TEST-17358,73
17359,TEST-17359,74
17360,TEST-17360,7
17361,TEST-17361,82
17362,TEST-17362,26
17363,TEST-17363,39
17364,TEST-17364,93
17365,TEST-17365,20
17366,TEST-17366,22
17367,TEST-17367,19
17368,TEST-17368,45
17369,TEST-17369,76
17370,TEST-17370,1
17371,TEST-17371,60
17372,TEST-17372,60
17373,TEST-17373,29
17374,TEST-17374,33
17375,TEST-17375,9
17376,TEST-17376,34
17377,TEST-17377,66
17378,TEST-17378,94
17379,TEST-17379,62
17380,TEST-17380,75
17381,TEST-17381,57
17382,TEST-17382,20
17383,TEST-17383,36
17384,TEST-17384,44
17385,TEST-17385,5
17386,TEST-17386,6
17387,TEST-17387,39
17388,TEST-17388,86
17389,TEST-17389,54
17390,TEST-17390,14
17391,TEST-17391,84
17392,TEST-17392,59
17393,TEST-17393,68
17394,TEST-17394,51
17395,TEST-17395,47
17396,TEST-17396,25
17397,TEST-17397,71
17398,TEST-17398,47
17399,TEST-17399,8
17400,TEST-17400,85
17401,TEST-17401,8
17402,TEST-17402,7
17403,TEST-17403,3
17404,TEST-17404,47
17405,TEST-17405,30
17406,TEST-17406,11
17407,TEST-17407,72
17408,TEST-17408,69
17409,TEST-17409,24
17410,TEST-17410,93
17411,TEST-17411,49
17412,TEST-17412,25
17413,TEST-17413,4
17414,TEST-17414,31
17415,TEST-17415,96
17416,TEST-17416,1
17417,TEST-17417,23
17418,TEST-17418,20
17419,TEST-17419,71
17420,TEST-17420,96
17421,TEST-17421,69
17422,TEST-17422,80
17423,TEST-17423,6
17424,TEST-17424,1
17425,TEST-17425,16
17426,TEST-17426,2
17427,TEST-17427,36
17428,TEST-17428,81
17429,TEST-17429,25
17430,TEST-17430,91
17431,TEST-17431,88
17432,TEST-17432,4
17433,TEST-17433,97
17434,TEST-17434,52
17435,TEST-17435,11
17436,TEST-17436,99
17437,TEST-17437,26
17438,TEST-17438,12
17439,TEST-17439,9
17440,TEST-17440,82
17441,TEST-17441,35
17442,TEST-17442,76
17443,TEST-17443,79
17444,TEST-17444,27
17445,TEST-17445,45
17446,TEST-17446,5
17447,TEST-17447,42
17448,TEST-17448,37
17449,TEST-17449,98
17450,TEST-17450,48
17451,TEST-17451,83
17452,TEST-17452,2
17453,TEST-17453,49
17454,TEST-17454,4
17455,TEST-17455,42
17456,TEST-17456,87
17457,TEST-17457,11
17458,TEST-17458,23
17459,TEST-17459,77
17460,TEST-17460,98
17461,TEST-17461,67
17462,TEST-17462,72
17463,TEST-17463,51
17464,TEST-17464,5
17465,TEST-17465,42
17466,TEST-17466,100
17467,TEST-17467,57
17468,TEST-17468,45
17469,TEST-17469,10
17470,TEST-17470,80
17471,TEST-17471,18
17472,TEST-17472,95
17473,TEST-17473,34
17474,TEST-17474,17
17475,TEST-17475,24
17476,TEST-17476,95
17477,TEST-17477,24
17478,TEST-17478,77
17479,TEST-17479,99
17480,TEST-17480,37
17481,TEST-17481,73
17482,TEST-17482,5
17483,TEST-17483,23
17484,TEST-17484,74
17485,TEST-17485,12
17486,TEST-17486,77
17487,TEST-17487,51
17488,TEST-17488,53
17489,TEST-17489,83
17490,TEST-17490,93
17491,TEST-17491,21
17492,TEST-17492,53
17493,TEST-17493,86
17494,TEST-17494,54
17495,TEST-17495,6
17496,TEST-17496,5
17497,TEST-17497,86
17498,TEST-17498,18
17499,TEST-17499,44
17500,TEST-17500,75
17501,TEST-17501,43
17502,TEST-17502,8
17503,TEST-17503,15
17504,TEST-17504,11
17505,TEST-17505,60
17506,TEST-17506,33
17507,TEST-17507,97
17508,TEST-17508,12
17509,TEST-17509,59
17510,TEST-17510,33
17511,TEST-17511,45
17512,TEST-17512,35
17513,TEST-17513,96
17514,TEST-17514,94
17515,TEST-17515,87
17516,TEST-17516,2
17517,TEST-17517,83
17518,TEST-17518,58
17519,TEST-17519,51
17520,TEST-17520,4
17521,TEST-17521,97
17522,TEST-17522,38
17523,TEST-17523,49
17524,TEST-17524,73
17525,TEST-17525,31
17526,TEST-17526,83
17527,TEST-17527,92
17528,TEST-17528,21
17529,TEST-17529,30
17530,TEST-17530,2
17531,TEST-17531,88
17532,TEST-17532,26
17533,TEST-17533,97
17534,TEST-17534,87
17535,TEST-17535,20
17536,TEST-17536,5
17537,TEST-17537,62
17538,TEST-17538,90
17539,TEST-17539,75
17540,TEST-17540,89
17541,TEST-17541,66
17542,TEST-17542,18
17543,TEST-17543,88
17544,TEST-17544,38
17545,TEST-17545,93
17546,TEST-17546,56
17547,TEST-17547,84
17548,TEST-17548,87
17549,TEST-17549,79
17550,TEST-17550,2
17551,TEST-17551,24
17552,TEST-17552,69
17553,TEST-17553,15
17554,TEST-17554,91
17555,TEST-17555,3
17556,TEST-17556,1
17557,TEST-17557,98
17558,TEST-17558,41
17559,TEST-17559,61
17560,TEST-17560,44
17561,TEST-17561,98
17562,TEST-17562,100
17563,TEST-17563,90
17564,TEST-17564,5
17565,TEST-17565,16
17566,TEST-17566,15
17567,TEST-17567,40
17568,TEST-17568,54
17569,TEST-17569,52
17570,TEST-17570,57
17571,TEST-17571,22
17572,TEST-17572,91
17573,TEST-17573,97
17574,TEST-17574,40
17575,TEST-17575,26
17576,TEST-17576,26
17577,TEST-17577,39
17578,TEST-17578,90
17579,TEST-17579,24
17580,TEST-17580,40
17581,TEST-17581,88
17582,TEST-17582,38
17583,TEST-17583,54
17584,TEST-17584,47
17585,TEST-17585,57
17586,TEST-17586,70
17587,TEST-17587,33
17588,TEST-17588,95
17589,TEST-17589,27
17590,TEST-17590,37
17591,TEST-17591,32
17592,TEST-17592,20
17593,TEST-17593,78
17594,TEST-17594,92
17595,TEST-17595,52
17596,TEST-17596,84
17597,TEST-17597,41
17598,TEST-17598,50
17599,TEST-17599,16
17600,TEST-17600,37
17601,TEST-17601,15
17602,TEST-17602,48
17603,TEST-17603,7
17604,TEST-17604,33
17605,TEST-17605,95
17606,TEST-17606,21
17607,TEST-17607,97
17608,TEST-17608,50
17609,TEST-17609,72
17610,TEST-17610,71
17611,TEST-17611,3
17612,TEST-17612,37
17613,TEST-17613,35
17614,TEST-17614,50
17615,TEST-17615,69
17616,TEST-17616,27
17617,TEST-17617,7
17618,TEST-17618,77
17619,TEST-17619,69
17620,TEST-17620,76
17621,TEST-17621,85
17622,TEST-17622,47
17623,TEST-17623,3
17624,TEST-17624,73
17625,TEST-17625,88
17626,TEST-17626,42
17627,TEST-17627,70
17628,TEST-17628,84
17629,TEST-17629,72
17630,TEST-17630,8
17631,TEST-17631,56
17632,TEST-17632,24
17633,TEST-17633,20
17634,TEST-17634,71
17635,TEST-17635,91
17636,TEST-17636,48
17637,TEST-17637,63
17638,TEST-17638,32
17639,TEST-17639,76
17640,TEST-17640,28
17641,TEST-17641,90
17642,TEST-17642,71
17643,TEST-17643,76
17644,TEST-17644,34
17645,TEST-17645,84
17646,TEST-17646,53
17647,TEST-17647,57
17648,TEST-17648,7
17649,TEST-17649,77
17650,TEST-17650,71
17651,TEST-17651,18
17652,TEST-17652,30
17653,TEST-17653,82
17654,TEST-17654,46
17655,TEST-17655,48
17656,TEST-17656,95
17657,TEST-17657,11
17658,TEST-17658,1
17659,TEST-17659,52
17660,TEST-17660,83
17661,TEST-17661,29
17662,TEST-17662,20
17663,TEST-17663,25
17664,TEST-17664,94
17665,TEST-17665,91
17666,TEST-17666,9
17667,TEST-17667,36
17668,TEST-17668,95
17669,TEST-17669,8
17670,TEST-17670,90
17671,TEST-17671,76
17672,TEST-17672,45
17673,TEST-17673,78
17674,TEST-17674,44
17675,TEST-17675,80
17676,TEST-17676,35
17677,TEST-17677,8
17678,TEST-17678,30
17679,TEST-17679,44
17680,TEST-17680,26
17681,TEST-17681,69
17682,TEST-17682,69
17683,TEST-17683,69
17684,TEST-17684,21
17685,TEST-17685,84
17686,TEST-17686,9
17687,TEST-17687,33
17688,TEST-17688,99
17689,TEST-17689,82
17690,TEST-17690,28
17691,TEST-17691,34
17692,TEST-17692,54
17693,TEST-17693,20
17694,TEST-17694,40
17695,TEST-17695,15
17696,TEST-17696,30
17697,TEST-17697,64
17698,TEST-17698,94
17699,TEST-17699,100
17700,TEST-17700,40
17701,TEST-17701,81
17702,TEST-17702,41
17703,TEST-17703,14
17704,TEST-17704,85
17705,TEST-17705,68
17706,TEST-17706,62
17707,TEST-17707,84
17708,TEST-17708,79
17709,TEST-17709,3
17710,TEST-17710,82
17711,TEST-17711,16
17712,TEST-17712,46
17713,TEST-17713,39
17714,TEST-17714,4
17715,TEST-17715,28
17716,TEST-17716,80
17717,TEST-17717,53
17718,TEST-17718,73
17719,TEST-17719,10
17720,TEST-17720,79
17721,TEST-17721,64
17722,TEST-17722,98
17723,TEST-17723,29
17724,TEST-17724,52
17725,TEST-17725,68
17726,TEST-17726,46
17727,TEST-17727,37
17728,TEST-17728,91
17729,TEST-17729,1
17730,TEST-17730,1
17731,TEST-17731,81
17732,TEST-17732,32
17733,TEST-17733,4
17734,TEST-17734,73
17735,TEST-17735,97
17736,TEST-17736,42
17737,TEST-17737,21
17738,TEST-17738,16
17739,TEST-17739,69
17740,TEST-17740,34
17741,TEST-17741,6
17742,TEST-17742,1
17743,TEST-17743,3
17744,TEST-17744,98
17745,TEST-17745,26
17746,TEST-17746,52
17747,TEST-17747,51
17748,TEST-17748,23
17749,TEST-17749,55
17750,TEST-17750,31
17751,TEST-17751,84
17752,TEST-17752,23
17753,TEST-17753,71
17754,TEST-17754,32
17755,TEST-17755,96
17756,TEST-17756,24
17757,TEST-17757,89
17758,TEST-17758,23
17759,TEST-17759,30
17760,TEST-17760,5
17761,TEST-17761,47
17762,TEST-17762,61
17763,TEST-17763,51
17764,TEST-17764,56
17765,TEST-17765,3
17766,TEST-17766,74
17767,TEST-17767,84
17768,TEST-17768,48
17769,TEST-17769,13
17770,TEST-17770,96
17771,TEST-17771,4
17772,TEST-17772,37
17773,TEST-17773,20
17774,TEST-17774,18
17775,TEST-17775,28
17776,TEST-17776,19
17777,TEST-17777,70
17778,TEST-17778,65
17779,TEST-17779,67
17780,TEST-17780,66
17781,TEST-17781,79
17782,TEST-17782,52
17783,TEST-17783,52
17784,TEST-17784,66
17785,TEST-17785,79
17786,TEST-17786,99
17787,TEST-17787,38
17788,TEST-17788,23
17789,TEST-17789,23
17790,TEST-17790,3
17791,TEST-17791,97
17792,TEST-17792,24
17793,TEST-17793,47
17794,TEST-17794,29
17795,TEST-17795,33
17796,TEST-17796,7
17797,TEST-17797,62
17798,TEST-17798,85
17799,TEST-17799,98
17800,TEST-17800,67
17801,TEST-17801,29
17802,TEST-17802,51
17803,TEST-17803,8
17804,TEST-17804,6
17805,TEST-17805,66
17806,TEST-17806,88
17807,TEST-17807,16
17808,TEST-17808,87
17809,TEST-17809,48
17810,TEST-17810,77
17811,TEST-17811,60
17812,TEST-17812,1
17813,TEST-17813,47
17814,TEST-17814,68
17815,TEST-17815,5
17816,TEST-17816,44
17817,TEST-17817,99
17818,TEST-17818,76
17819,TEST-17819,99
17820,TEST-17820,94
17821,TEST-17821,31
17822,TEST-17822,30
17823,TEST-17823,41
17824,TEST-17824,19
17825,TEST-17825,54
17826,TEST-17826,20
17827,TEST-17827,56
17828,TEST-17828,50
17829,TEST-17829,28
17830,TEST-17830,37
17831,TEST-17831,97
17832,TEST-17832,89
17833,TEST-17833,17
17834,TEST-17834,75
17835,TEST-17835,1
17836,TEST-17836,30
17837,TEST-17837,74
17838,TEST-17838,57
17839,TEST-17839,24
17840,TEST-17840,14
17841,TEST-17841,70
17842,TEST-17842,37
17843,TEST-17843,25
17844,TEST-17844,24
17845,TEST-17845,49
17846,TEST-17846,98
17847,TEST-17847,59
17848,TEST-17848,77
17849,TEST-17849,57
17850,TEST-17850,55
17851,TEST-17851,44
17852,TEST-17852,34
17853,TEST-17853,62
17854,TEST-17854,36
17855,TEST-17855,66
17856,TEST-17856,24
17857,TEST-17857,50
17858,TEST-17858,43
17859,TEST-17859,43
17860,TEST-17860,57
17861,TEST-17861,1
17862,TEST-17862,68
17863,TEST-17863,78
17864,TEST-17864,41
17865,TEST-17865,83
17866,TEST-17866,49
17867,TEST-17867,68
17868,TEST-17868,34
17869,TEST-17869,81
17870,TEST-17870,81
17871,TEST-17871,81
17872,TEST-17872,1
17873,TEST-17873,79
17874,TEST-17874,54
17875,TEST-17875,13
17876,TEST-17876,22
17877,TEST-17877,94
17878,TEST-17878,31
17879,TEST-17879,44
17880,TEST-17880,80
17881,TEST-17881,6
17882,TEST-17882,30
17883,TEST-17883,96
17884,TEST-17884,26
17885,TEST-17885,82
17886,TEST-17886,58
17887,TEST-17887,92
17888,TEST-17888,86
17889,TEST-17889,88
17890,TEST-17890,35
17891,TEST-17891,73
17892,TEST-17892,56
17893,TEST-17893,82
17894,TEST-17894,69
17895,TEST-17895,83
17896,TEST-17896,40
17897,TEST-17897,2
17898,TEST-17898,32
17899,TEST-17899,35
17900,TEST-17900,65
17901,TEST-17901,53
17902,TEST-17902,5
17903,TEST-17903,18
17904,TEST-17904,79
17905,TEST-17905,80
17906,TEST-17906,36
17907,TEST-17907,23
17908,TEST-17908,92
17909,TEST-17909,5
17910,TEST-17910,10
17911,TEST-17911,41
17912,TEST-17912,78
17913,TEST-17913,75
17914,TEST-17914,11
17915,TEST-17915,84
17916,TEST-17916,98
17917,TEST-17917,33
17918,TEST-17918,5
17919,TEST-17919,6
17920,TEST-17920,30
17921,TEST-17921,20
17922,TEST-17922,42
17923,TEST-17923,88
17924,TEST-17924,67
17925,TEST-17925,47
17926,TEST-17926,86
17927,TEST-17927,12
17928,TEST-17928,73
17929,TEST-17929,7
17930,TEST-17930,50
17931,TEST-17931,85
17932,TEST-17932,15
17933,TEST-17933,46
17934,TEST-17934,60
17935,TEST-17935,47
17936,TEST-17936,74
17937,TEST-17937,52
17938,TEST-17938,97
17939,TEST-17939,58
17940,TEST-17940,86
17941,TEST-17941,100
17942,TEST-17942,65
17943,TEST-17943,80
17944,TEST-17944,59
17945,TEST-17945,21
17946,TEST-17946,99
17947,TEST-17947,27
17948,TEST-17948,61
17949,TEST-17949,29
17950,TEST-17950,56
17951,TEST-17951,43
17952,TEST-17952,21
17953,TEST-17953,56
17954,TEST-17954,26
17955,TEST-17955,40
17956,TEST-17956,46
17957,TEST-17957,3
17958,TEST-17958,95
17959,TEST-17959,99
17960,TEST-17960,75
17961,TEST-17961,83
17962,TEST-17962,46
17963,TEST-17963,89
17964,TEST-17964,51
17965,TEST-17965,39
17966,TEST-17966,9
17967,TEST-17967,38
17968,TEST-17968,45
17969,TEST-17969,78
17970,TEST-17970,68
17971,TEST-17971,86
17972,TEST-17972,91
17973,TEST-17973,54
17974,TEST-17974,79
17975,TEST-17975,26
17976,TEST-17976,37
17977,TEST-17977,49
17978,TEST-17978,53
17979,TEST-17979,45
17980,TEST-17980,24
17981,TEST-17981,93
17982,TEST-17982,47
17983,TEST-17983,3
17984,TEST-17984,91
17985,TEST-17985,27
17986,TEST-17986,58
17987,TEST-17987,28
17988,TEST-17988,30
17989,TEST-17989,66
17990,TEST-17990,45
17991,TEST-17991,76
17992,TEST-17992,61
17993,TEST-17993,93
17994,TEST-17994,38
17995,TEST-17995,17
17996,TEST-17996,73
17997,TEST-17997,99
17998,TEST-17998,75
17999,TEST-17999,85
18000,TEST-18000,23
18001,TEST-18001,32
18002,TEST-18002,25
18003,TEST-18003,93
18004,TEST-18004,10
18005,TEST-18005,48
18006,TEST-18006,32
18007,TEST-18007,34
18008,TEST-18008,77
18009,TEST-18009,53
18010,TEST-18010,51
18011,TEST-18011,52
18012,TEST-18012,26
18013,TEST-18013,80
18014,TEST-18014,90
18015,TEST-18015,79
18016,TEST-18016,1
18017,TEST-18017,93
18018,TEST-18018,36
18019,TEST-18019,8
18020,TEST-18020,96
18021,TEST-18021,86
18022,TEST-18022,30
18023,TEST-18023,40
18024,TEST-18024,90
18025,TEST-18025,75
18026,TEST-18026,22
18027,TEST-18027,23
18028,TEST-18028,64
18029,TEST-18029,24
18030,TEST-18030,95
18031,TEST-18031,77
18032,TEST-18032,35
18033,TEST-18033,54
18034,TEST-18034,51
18035,TEST-18035,85
18036,TEST-18036,3
18037,TEST-18037,3
18038,TEST-18038,93
18039,TEST-18039,10
18040,TEST-18040,13
18041,TEST-18041,50
18042,TEST-18042,71
18043,TEST-18043,61
18044,TEST-18044,23
18045,TEST-18045,90
18046,TEST-18046,89
18047,TEST-18047,100
18048,TEST-18048,47
18049,TEST-18049,34
18050,TEST-18050,56
18051,TEST-18051,80
18052,TEST-18052,84
18053,TEST-18053,89
18054,TEST-18054,54
18055,TEST-18055,68
18056,TEST-18056,41
18057,TEST-18057,29
18058,TEST-18058,31
18059,TEST-18059,27
18060,TEST-18060,51
18061,TEST-18061,47
18062,TEST-18062,34
18063,TEST-18063,47
18064,TEST-18064,37
18065,TEST-18065,99
18066,TEST-18066,12
18067,TEST-18067,62
18068,TEST-18068,29
18069,TEST-18069,60
18070,TEST-18070,43
18071,TEST-18071,20
18072,TEST-18072,46
18073,TEST-18073,48
18074,TEST-18074,16
18075,TEST-18075,90
18076,TEST-18076,65
18077,TEST-18077,70
18078,TEST-18078,59
18079,TEST-18079,67
18080,TEST-18080,42
18081,TEST-18081,90
18082,TEST-18082,82
18083,TEST-18083,46
18084,TEST-18084,60
18085,TEST-18085,97
18086,TEST-18086,5
18087,TEST-18087,4
18088,TEST-18088,21
18089,TEST-18089,92
18090,TEST-18090,36
18091,TEST-18091,23
18092,TEST-18092,92
18093,TEST-18093,70
18094,TEST-18094,89
18095,TEST-18095,26
18096,TEST-18096,95
18097,TEST-18097,51
18098,TEST-18098,51
18099,TEST-18099,96
18100,TEST-18100,69
18101,TEST-18101,25
18102,TEST-18102,14
18103,TEST-18103,78
18104,TEST-18104,41
18105,TEST-18105,1
18106,TEST-18106,35
18107,TEST-18107,21
18108,TEST-18108,54
18109,TEST-18109,92
18110,TEST-18110,4
18111,TEST-18111,12
18112,TEST-18112,20
